,productid,imageid,has_description
35147,1847785230,1105241046,1
35148,3806720825,1247487761,0
35149,2414768188,1141166202,1
35150,831959389,1041679574,1
35151,2221838948,1132215278,1
35152,1223771222,1087509705,1
35153,2572664407,1150288937,1
35154,185253302,938716598,1
35155,230649064,958974813,1
35156,3286509711,1204177232,1
35157,3851702026,1252790338,0
35158,3856999403,1253496023,1
35159,259086713,970335389,1
35160,3861660911,1254374951,1
35161,3593774964,1225888188,1
35162,3988484063,1272248629,1
35163,4141632274,1299069434,1
35164,198600580,937600733,0
35165,3869439838,1255326477,1
35166,1571309620,1091878883,1
35167,1892695903,1109660810,1
35168,517536897,1146355149,1
35169,3799129939,1246446672,1
35170,3593774995,1225888234,1
35171,3638923954,1230498921,1
35172,867222356,1045098831,1
35173,4055997462,1282285627,1
35174,3894611072,1260625183,1
35175,2843165200,1167669816,1
35176,2843192182,1167670254,1
35177,2317203917,1136005045,1
35178,1700072787,1099134687,1
35179,4101858944,1291327438,1
35180,3461631852,1214456786,1
35181,2034800317,1121368966,1
35182,3851807850,1252799250,1
35183,4055997913,1282286259,1
35184,4175953077,1308351277,1
35185,2317203914,1136005037,1
35186,4175948852,1308356986,1
35187,4141632266,1299069217,1
35188,3869439723,1255326131,1
35189,2944875597,1174948003,1
35190,3861660920,1254374970,1
35191,2370336717,1138545018,1
35192,1466897199,1082357413,1
35193,2956818064,1176394903,1
35194,3861660906,1254374941,1
35195,4055997864,1282286147,1
35196,3861448857,1254367057,1
35197,198613161,937609576,0
35198,1146355311,1065100225,1
35199,3640969392,1230733266,1
35200,436164967,1008228004,1
35201,2843197751,1167670798,1
35202,4151269725,1301255129,1
35203,2674962944,1156623808,1
35204,3638923804,1230498650,1
35205,863366709,1044825696,1
35206,269093756,973473103,1
35207,2608008447,1152544320,1
35208,3894611649,1260625515,1
35209,2532147301,1147450323,1
35210,4181409426,1309629622,1
35211,3928112332,1265194407,1
35212,861831907,1044652820,1
35213,3638923964,1230498939,1
35214,879745719,1046835537,1
35215,3570262167,1222406757,1
35216,1782200564,1101829052,0
35217,3926216696,1264835623,1
35218,3865327437,1254765011,1
35219,905682240,1047430984,1
35220,3991283913,1272876238,1
35221,4055995877,1282283382,1
35222,3358182266,1208539959,1
35223,4055996885,1282284892,1
35224,4153600462,1301837574,1
35225,297676598,994682350,1
35226,4153600463,1301837577,1
35227,3638923919,1235597961,1
35228,3865327409,1254764958,1
35229,3988484078,1272248641,1
35230,3869439741,1255326197,1
35231,2044440956,1122008642,0
35232,869279656,1045349380,1
35233,4056001124,1282291258,1
35234,1848933545,1105414256,1
35235,851918795,1043519994,1
35236,3495652989,1217603605,1
35237,863366454,1044826610,1
35238,3062638003,1188295175,1
35239,2939816166,1174529251,1
35240,3868751683,1255143931,1
35241,4175953065,1308351199,1
35242,3798687733,1246338291,1
35243,4055995632,1282283026,1
35244,1633891617,1095277175,1
35245,3831727167,1250285009,1
35246,4177504204,1308624132,1
35247,2034800327,1121368991,1
35248,3162702623,1199377002,1
35249,3853518933,1252915816,1
35250,3861448470,1254367003,1
35251,3527435589,1219592555,1
35252,2034804874,1121360098,1
35253,3988484048,1272248603,1
35254,2567140688,1149925868,1
35255,2608008442,1152544303,1
35256,568556922,1026690903,1
35257,3235155536,1199719309,1
35258,837125400,1042016371,1
35259,4056001819,1282293771,1
35260,426005917,1006567580,1
35261,1125038290,1063325819,1
35262,4014008170,1276525822,1
35263,4233575174,1323315938,1
35264,2350070338,1137661697,1
35265,4181409427,1309629631,1
35266,3117430061,1191823271,1
35267,2404481209,1140137887,1
35268,2843165020,1167679406,1
35269,4008123008,1275716423,1
35270,3831727183,1250285030,1
35271,2843164767,1167679336,1
35272,3856999388,1253496012,1
35273,863334870,1044822390,1
35274,2572664424,1150288994,1
35275,286618678,982682739,0
35276,4056268397,1282331974,1
35277,3864733243,1254727443,1
35278,1585748560,1092727216,1
35279,4055995906,1282283686,1
35280,844684371,1042766082,1
35281,4056002612,1282295679,1
35282,2939655432,1178454291,1
35283,4056001994,1282294441,1
35284,4150922879,1301149786,1
35285,2609810009,1152633911,1
35286,3928112328,1265194406,1
35287,4215870555,1318331875,1
35288,2843164994,1167669755,1
35289,4055998069,1282286519,1
35290,1598996358,1093205274,1
35291,183256510,938718607,1
35292,4055998113,1282286897,1
35293,863366720,1044824927,1
35294,3869439789,1255326371,1
35295,3852099998,1252819519,1
35296,386467281,1003036167,1
35297,2034797508,1121355496,1
35298,4055998859,1282287904,1
35299,837125401,1042016368,1
35300,3638923807,1230498656,1
35301,2848856871,1167974999,1
35302,436164909,1008228773,1
35303,3945741385,1268115170,1
35304,4055997943,1282286379,1
35305,3585682902,1224193151,1
35306,3425404323,1212421622,1
35307,180042695,927257631,0
35308,246234114,964205054,1
35309,1071652254,1056271381,1
35310,2851045772,1168066630,1
35311,4152256968,1301483654,0
35312,1339047011,1074806632,1
35313,2635928238,1154957446,1
35314,436165091,1008229059,1
35315,861831886,1044652805,1
35316,4055995649,1282283145,1
35317,4014004271,1303986304,1
35318,436164883,1008228715,1
35319,2352573961,1138092298,1
35320,1345328641,1075485429,1
35321,4056001684,1282292883,1
35322,1848933726,1105411921,1
35323,1223771227,1077351818,1
35324,3647545074,1231318329,1
35325,831984960,1041683157,1
35326,3865327433,1254765003,1
35327,867222362,1045098783,1
35328,2608008451,1152544332,1
35329,3858328141,1253658474,1
35330,975280061,1051257116,1
35331,2843164946,1167669747,1
35332,3981166295,1271791045,1
35333,3869439810,1255326382,1
35334,3859850348,1254446776,1
35335,3868751689,1255143949,1
35336,2221888966,1132215313,1
35337,2824094074,1166739165,1
35338,919848997,1047603852,1
35339,863365174,1044824954,1
35340,3125188320,1192255650,1
35341,3988483848,1272248553,1
35342,4014009748,1276527611,1
35343,3852100004,1252819534,1
35344,3858328138,1253658468,1
35345,4055995641,1282283097,1
35346,283116300,980102146,1
35347,3774099045,1243503527,1
35348,1254464956,1069707310,1
35349,4055998445,1282287264,1
35350,4055995895,1282283560,1
35351,1137468657,1064469073,1
35352,872758951,1045888898,0
35353,4056000851,1282290378,1
35354,2823072926,1166632020,1
35355,4195607700,1312720535,1
35356,2407244010,1140322569,1
35357,975280060,1051257110,1
35358,403188767,1004229415,1
35359,855947778,1044025466,1
35360,4056002037,1282294634,1
35361,3103136563,1191171570,1
35362,1755153452,1101240318,1
35363,4055998537,1282287367,1
35364,3415934221,1212046612,1
35365,3415934194,1212046584,1
35366,2288639478,1134649554,1
35367,3203906762,1199370361,1
35368,1402803099,1078635535,1
35369,3851807905,1252799476,1
35370,4055996939,1282285068,1
35371,3851807915,1252799519,1
35372,2370336733,1152607126,1
35373,3981208196,1271792093,1
35374,2565819990,1149851013,1
35375,2405011004,1140182505,1
35376,3098566215,1190876468,1
35377,3860155652,1254446779,1
35378,3119919719,1191977337,1
35379,1349767733,1075572543,1
35380,2879300375,1169861606,1
35381,3852100046,1252819592,1
35382,3748061502,1240670398,1
35383,4023206682,1277885276,1
35384,3831176498,1250237740,1
35385,4139980672,1298540668,1
35386,4215745511,1320242905,1
35387,4234271089,1323737007,1
35388,3997821336,1274199200,1
35389,3868374763,1255121013,1
35390,4023122729,1277488458,1
35391,4176406229,1308452114,1
35392,4213444469,1317771061,1
35393,4157452094,1303153172,1
35394,4063616865,1283959523,1
35395,3995261332,1273975216,1
35396,4087654979,1289568867,1
35397,1122158651,1063004882,1
35398,3868446332,1255518190,1
35399,4189099580,1312048651,1
35400,4089740872,1289893760,1
35401,277592283,977181013,0
35402,3979581552,1271707161,1
35403,4020654603,1277197095,1
35404,3957783781,1269382502,1
35405,3816450327,1248602525,1
35406,4198477907,1313606238,1
35407,3907804358,1262432007,1
35408,3989896522,1272573218,1
35409,3966591562,1270031983,1
35410,4182809590,1313216103,1
35411,3997812662,1274136775,1
35412,4023217390,1277911047,1
35413,3935901889,1266167854,1
35414,3966589473,1270028153,1
35415,4195807444,1312754566,1
35416,4167018624,1305898021,1
35417,3952137717,1268608106,1
35418,1564715093,1090879484,1
35419,3957786314,1269392308,1
35420,4204294637,1315237198,1
35421,4170738399,1307148079,0
35422,3908953536,1262578955,1
35423,3874817823,1256688170,0
35424,3813438954,1247867733,1
35425,4077155224,1287112510,1
35426,4211717587,1317273444,1
35427,4213489054,1317518679,1
35428,4213729521,1317565948,1
35429,4026075827,1277773573,1
35430,4210962322,1316984250,1
35431,4010538376,1276077798,1
35432,4187535469,1311532753,1
35433,4015999966,1276752257,1
35434,4218257430,1318888093,1
35435,119563851,873744730,0
35436,4086068535,1289173318,1
35437,3748071661,1240716552,1
35438,259364750,970432104,1
35439,3783977359,1244446635,1
35440,3923168783,1264032184,1
35441,4071437534,1285973336,1
35442,3748051212,1240592067,1
35443,4088657423,1289559768,1
35444,4023046355,1277784237,1
35445,3160888260,1194553908,1
35446,1987283043,1118624551,1
35447,4022994073,1277609639,1
35448,3848189448,1252307733,1
35449,259363756,970432744,1
35450,3997832810,1274297475,1
35451,4086042346,1289041908,1
35452,4213755496,1317729032,1
35453,3908949364,1262558661,1
35454,3908950362,1262565316,1
35455,4086067255,1289167822,1
35456,3037069622,1186718427,0
35457,3979573864,1271688493,1
35458,4150848599,1301138979,1
35459,4077167770,1287206662,1
35460,3957798965,1269441517,1
35461,3793182404,1245535951,1
35462,3848187006,1252290815,1
35463,3889214041,1259759266,1
35464,3923542755,1264147699,1
35465,3615136164,1228200898,1
35466,4227454262,1321639755,1
35467,3955086217,1268994868,1
35468,3748061638,1240671121,1
35469,373595773,1003560759,0
35470,4186262799,1311189850,1
35471,3881232511,1257513604,1
35472,3844060428,1251605726,1
35473,4023216726,1277904766,1
35474,3728227861,1238404496,1
35475,3881237718,1257627446,1
35476,4153241421,1302106387,1
35477,3128692518,1192481436,1
35478,4006685426,1275482304,1
35479,4016018973,1276798731,1
35480,4086053576,1289129882,1
35481,4168601662,1306499096,1
35482,3969250162,1270155226,1
35483,4088681519,1269442415,1
35484,4201018586,1317023227,1
35485,4201008226,1316866576,1
35486,4195803476,1312719916,1
35487,4188951229,1311770330,1
35488,4023225747,1277945880,1
35489,3455950856,1213927032,1
35490,4150481962,1301096941,1
35491,4227440345,1321489513,1
35492,3490095818,1217141494,1
35493,4008563396,1275773375,1
35494,3490666358,1217172143,1
35495,77678433,847967547,0
35496,4211708841,1317174260,1
35497,4010280809,1275989026,1
35498,4022249041,1277352221,1
35499,4016003566,1276758229,1
35500,4089728954,1289805183,1
35501,3957474379,1269267443,1
35502,4188956526,1311860102,1
35503,3795447060,1245923276,1
35504,3931849848,1265563607,1
35505,82323408,850718744,0
35506,3953950847,1268882537,1
35507,3836341438,1250880765,1
35508,3874328501,1256532227,1
35509,4076879322,1287483166,1
35510,3720021139,1237450987,1
35511,3957848119,1269490209,1
35512,3936427998,1266025423,1
35513,4044139618,1280212043,1
35514,1690634565,1098627401,1
35515,3813211974,1247760182,1
35516,4211706492,1317133162,1
35517,3748058564,1240652841,1
35518,3955075582,1269011071,1
35519,3474378780,1215843206,1
35520,3748036497,1240508618,1
35521,3955110763,1269060882,1
35522,3866427767,1254815332,1
35523,4217949844,1318614196,1
35524,4209055925,1316339713,1
35525,4092738421,1290275019,1
35526,4022744982,1277437140,1
35527,4220197592,1318863479,1
35528,4214635733,1319624004,1
35529,4023227471,1277950639,1
35530,4023033273,1277727797,1
35531,3959446963,1269525472,1
35532,3816707684,1248698495,1
35533,4217989561,1318816606,1
35534,4211268511,1317085608,1
35535,3846828675,1252083867,1
35536,3997820614,1274195532,1
35537,3900896361,1261721272,1
35538,4213761344,1317779068,1
35539,3915501161,1263225953,1
35540,3957797038,1269436214,1
35541,2739440415,1161484784,1
35542,1894692173,1109869730,0
35543,4087676996,1289790272,1
35544,4186842873,1314897556,1
35545,3861758178,1254402581,1
35546,4209024894,1316282166,1
35547,4023218092,1277916240,1
35548,2052440250,1123358996,1
35549,4224639342,1320681518,1
35550,4213728925,1317555252,1
35551,259364744,970432492,1
35552,4092737987,1290271596,1
35553,4233667246,1324274246,1
35554,3682502426,1233827169,1
35555,253524820,966722720,0
35556,4195812530,1312805128,1
35557,3989832223,1272631783,1
35558,3813632975,1247949102,1
35559,3716586899,1237196426,1
35560,3868423017,1255380541,1
35561,4186598267,1314713448,1
35562,3957842806,1269480438,1
35563,3603099443,1226651797,1
35564,4001269886,1274878541,1
35565,3989834202,1272648683,1
35566,191905059,934086636,0
35567,3160798208,1194528623,1
35568,3847033744,1252138405,1
35569,3907803340,1262419702,1
35570,4086226329,1289194937,1
35571,4150449573,1301076960,1
35572,3680559555,1233525960,1
35573,3856533359,1253510234,1
35574,3861760858,1254461157,1
35575,4200676874,1314368024,1
35576,2360986902,1138149069,1
35577,280162082,978732329,0
35578,4227456614,1321665801,1
35579,2188445983,1130832906,1
35580,4225401690,1320688104,1
35581,4086133826,1289490926,1
35582,3997446299,1274101293,1
35583,4186534539,1314658384,1
35584,3567915228,1221992902,1
35585,4058563047,1282689539,1
35586,4087657447,1289613337,1
35587,4194024012,1312332695,1
35588,4188997105,1311954182,1
35589,3959414667,1269519495,1
35590,3979568031,1271706971,1
35591,4187541461,1311555198,1
35592,4152892005,1301652956,1
35593,3971347131,1270343833,1
35594,4211720047,1317307171,1
35595,4211718486,1317284274,1
35596,4086228061,1289199379,1
35597,4213757530,1317745489,1
35598,4216393456,1318000052,1
35599,4188731306,1311611129,1
35600,3955082123,1269033763,1
35601,3792430666,1245436843,0
35602,3861764482,1254518344,1
35603,3874568563,1256864853,1
35604,2726526804,1160927787,0
35605,4186672705,1314759678,1
35606,3868446192,1255517194,1
35607,4211260251,1316971400,1
35608,4209051310,1316289798,1
35609,4173400412,1286474361,0
35610,623604244,1032473013,1
35611,293754840,1039548024,1
35612,4201006945,1316857013,1
35613,4022745600,1277442840,1
35614,4200950876,1316651375,1
35615,3748058714,1240653953,1
35616,4189039084,1311710521,1
35617,4210960880,1316942769,1
35618,4198464440,1313488026,1
35619,4188907994,1311695087,1
35620,4201019092,1317036404,1
35621,4227460778,1321686865,1
35622,3866918318,1254928289,1
35623,3881227733,1257465326,1
35624,3957835611,1269472540,1
35625,4182321135,1310468004,1
35626,4189051763,1311831861,1
35627,1643842001,1095980585,0
35628,4189048049,1311781670,1
35629,4213253750,1317520118,1
35630,4153229564,1301899189,1
35631,4217955544,1318783911,1
35632,4167135740,1306159005,1
35633,4194028348,1312383397,1
35634,4214120265,1319271636,1
35635,4168597532,1306491802,1
35636,4184143403,1313903423,1
35637,1066486908,1055764640,0
35638,4234283407,1323860388,1
35639,4225399966,1320687280,1
35640,4085728072,1288789701,1
35641,3868888278,1255189579,1
35642,3868889450,1255210439,1
35643,4198486542,1313671205,1
35644,4189048193,1311783260,1
35645,3856209277,1253371231,1
35646,3881792927,1257695466,1
35647,4077173787,1287255019,1
35648,4188999289,1311962624,1
35649,4218262994,1318976013,1
35650,4031021168,1278235177,1
35651,4153244897,1302147242,1
35652,3962161539,1269739993,1
35653,4213267978,1317709824,1
35654,4157446261,1303100041,1
35655,4213829305,1318941174,1
35656,4143825966,1299875808,1
35657,4186085309,1313910761,1
35658,4220197916,1318869672,1
35659,3997812860,1274139481,1
35660,3875041447,1256953936,1
35661,3706950154,1236283520,1
35662,3748055556,1240638826,1
35663,3843082163,1251496573,1
35664,3813212024,1247762028,1
35665,3877876961,1257069527,1
35666,3729548569,1238770906,1
35667,3971705975,1270389701,1
35668,3995255320,1273913524,1
35669,3575763309,1222850107,1
35670,4213249202,1317488120,1
35671,3729479642,1238744306,1
35672,3955090508,1269003667,1
35673,3955087219,1269051057,1
35674,4234246577,1323621890,1
35675,4189054807,1311890622,1
35676,4088695398,1289716948,1
35677,3837260930,1251139293,1
35678,1875976940,1112177351,1
35679,3875039611,1256951726,1
35680,4006886670,1275523434,1
35681,3874769057,1256724708,1
35682,4189037596,1311978241,1
35683,3604508457,1226841656,1
35684,4120282621,1293725801,1
35685,3874796501,1256924050,1
35686,4050825598,1281326813,1
35687,3971369377,1270347022,1
35688,3935339072,1265864282,1
35689,3966589499,1270028263,1
35690,4214663932,1319676370,1
35691,4213495879,1317502693,1
35692,3877875837,1257066449,1
35693,4141162545,1298876320,1
35694,4017754786,1276994105,1
35695,4233749795,1323731825,1
35696,3819786652,1249523656,1
35697,3989839271,1272678442,1
35698,272662246,975011499,0
35699,4166724508,1305787825,1
35700,4087679796,1289806744,1
35701,3716328467,1237283867,1
35702,4030243589,1278187357,1
35703,4070725222,1285932584,1
35704,4234275947,1323801002,1
35705,3961982550,1269715946,1
35706,4071435529,1285914059,1
35707,4211701366,1317102810,1
35708,4017262762,1276825735,1
35709,3837105319,1250976177,1
35710,4086091889,1289331367,1
35711,4153651857,1301860207,1
35712,3966592005,1270032646,1
35713,4153249564,1302216987,1
35714,3960065028,1269608477,1
